product_id,product_title,variant_id,old_price,new_price,old_compare_at,new_compare_at
gid://shopify/Product/8836379181366,NATURA - Rescue - Tablets 150,gid://shopify/ProductVariant/47208151384374,227.63,227.00,,
gid://shopify/Product/8836383572278,NATURA - URI-Kleer Maintenance Pack - 28 Vegecaps,gid://shopify/ProductVariant/47208168325430,271.84,271.00,,
gid://shopify/Product/8836387111222,NATURA - Tissue salts for healthy living,gid://shopify/ProductVariant/47208177926454,291.67,291.00,,
gid://shopify/Product/8836387701046,NATURA -  Weefselsoute vir Heilsaamheid,gid://shopify/ProductVariant/47208178909494,277.78,277.00,,
gid://shopify/Product/8836414406966,NATURA - Utero - 25ml Drops,gid://shopify/ProductVariant/47208214266166,176.39,176.00,,
gid://shopify/Product/8836427383094,NATURA - Rescue - 25ml Drops,gid://shopify/ProductVariant/47208235106614,151.58,151.00,,
gid://shopify/Product/8836442816822,NATURA - Suc - 25ml Drops,gid://shopify/ProductVariant/47208271937846,159.75,159.00,,
gid://shopify/Product/8836744675638,NATURE FRESH - Deodorant Body Wash - 200ml,gid://shopify/ProductVariant/47209521971510,71.32,71.00,,
gid://shopify/Product/8836745756982,NATURE FRESH - Deo Buster - 80ml Cream,gid://shopify/ProductVariant/47209524134198,72.88,72.00,,
gid://shopify/Product/8836747690294,NATURE FRESH - Calcium & Magnesium Complex - 300g Powder,gid://shopify/ProductVariant/47209537110326,143.37,143.00,,
gid://shopify/Product/8836748214582,NATURE FRESH - Calcium Complex - 100 Tablets,gid://shopify/ProductVariant/47209540288822,143.36,143.00,,
gid://shopify/Product/8836748280118,NATURE FRESH - Breath Buster Anti-Microbial - 250ml Mouthwash,gid://shopify/ProductVariant/47209540682038,87.86,87.00,,
